model,precision,batch_size,power_mode,schedule,mode,seq_len,gen_tokens,p_peak_w,p_avg_w,p_idle_w,p_p95_w,peak_to_avg,dpdt_max_w_per_s,dpdt_p95_w_per_s,transient_count,temp_max_c,thermal_ramp_c_per_s,energy_total_j,energy_per_inf_j,duration_s,n_inferences,throughput_infps
resnet18,FP16,16,7W,default,train,128,64,7.730689361216401,6.828758573860316,5.626423497463032,7.4207480200231135,1.1320782947003822,422.9034488155733,150.18642442367312,25.77447335811648,41.703887630098464,1.0943096939029449,27.553070292827964,0.5510614058565593,4.035,50.0,12.364817244036917
resnet18,FP16,16,7W,default,train,128,64,8.03359600438066,7.096325441436756,5.846880040858389,7.711510430396222,1.1320782947003822,439.4738034214603,156.0710827698286,25.77447335811648,41.703887630098464,1.0943096939029449,28.632664574954983,0.5726532914990997,4.035,50.0,12.364817244036917
resnet18,FP16,16,7W,default,train,128,64,8.111069190252657,7.164759918305249,5.9032653039373,7.785877535812296,1.1320782947003822,443.71193484352557,157.57617762374937,25.77447335811648,41.703887630098464,1.0943096939029449,28.908787962715135,0.5781757592543026,4.035,50.0,12.364817244036917
resnet18,FP16,16,15W,default,inference,128,64,17.906114844248798,8.965241274489442,2.6313252455093847,16.997597835294144,1.9972819800400214,2863.000825335145,262.1651058618617,2.973977695167286,43.05860211096762,1.4905677353575875,36.201374990278836,0.7240274998055767,4.035,50.0,12.364817244036917
resnet18,FP16,16,15W,default,inference,128,64,17.579123933635252,8.80152332485521,2.5832735354855387,16.687197726574254,1.9972819800400219,2810.7183924843157,257.3776012891211,2.973977695167286,43.05860211096762,1.4905677353575875,35.54028682701735,0.710805736540347,4.035,50.0,12.364817244036917
resnet18,FP16,16,15W,default,inference,128,64,18.27883297356423,9.151853947632354,2.686096625658426,17.351405063893587,1.997281980040021,2922.594563068275,267.62210692985144,2.973977695167286,43.05860211096762,1.4905677353575875,36.95491135941238,0.7390982271882476,4.035,50.0,12.364817244036917
resnet18,FP16,16,15W,default,train,128,64,16.39962297006281,14.163673382002226,10.567358435646646,15.704945011607451,1.157865091050589,1166.5680809041405,326.732254606203,12.88723667905824,45.46851061500506,2.3309585522362295,57.14957951640392,1.1429915903280783,4.035,50.0,12.364817244036917
resnet18,FP16,16,15W,default,train,128,64,16.59059187947804,14.328605299279356,10.690412296063998,15.887824595288597,1.1578650910505888,1180.152431872182,330.5369580708389,12.88723667905824,45.46851061500506,2.3309585522362295,57.815069991014795,1.156301399820296,4.035,50.0,12.364817244036917
resnet18,FP16,16,15W,default,train,128,64,17.039661737347195,14.716448288363422,10.979777616194287,16.31787212973984,1.1578650910505888,1212.096493223021,339.4838471185403,12.88723667905824,45.46851061500506,2.3309585522362295,59.37999337965384,1.1875998675930768,4.035,50.0,12.364817244036917
resnet18,FP16,16,25W,default,inference,128,64,28.349123840078654,13.231498741657095,2.5211925460352616,27.059730531550116,2.1425482021039928,4829.356134667332,411.62148654409975,2.973977695167286,46.11466740569543,2.478123440673984,53.43873316805461,1.0687746633610922,4.035,50.0,12.364817244036917
resnet18,FP16,16,25W,default,inference,128,64,29.914422087943016,13.962076586452948,2.660400314751501,28.55383486534387,2.1425482021039928,5096.009267884123,434.349186888754,2.973977695167286,46.11466740569543,2.478123440673984,56.38935541189943,1.1277871082379887,4.035,50.0,12.364817244036917
resnet18,FP16,16,25W,default,inference,128,64,29.339713631295574,13.693840634476194,2.6092893638375783,28.005265672912707,2.142548202103993,4998.106001934446,426.0045780539568,2.973977695167286,46.11466740569543,2.478123440673984,55.30601710354619,1.1061203420709238,4.035,50.0,12.364817244036917
resnet18,FP16,16,25W,default,train,128,64,29.35322770500124,23.974567075525098,17.054567725360986,26.65172164360737,1.2243486029396147,2219.7094699625886,548.3899285965978,7.1871127633209415,50.16578251725288,3.8706664162707343,96.7354825146997,1.934709650293994,4.035,50.0,12.364817244036917
resnet18,FP16,16,25W,default,train,128,64,29.24486861436659,23.88606361305168,16.991609829607253,26.553335314506775,1.224348602939615,2211.515287637717,546.3655163386634,7.1871127633209415,50.16578251725288,3.8706664162707343,96.37837804146282,1.9275675608292564,4.035,50.0,12.364817244036917
resnet18,FP16,16,25W,default,train,128,64,29.40760881031817,24.01898343307748,17.086163781948983,26.701097817708032,1.224348602939615,2223.82180321848,549.4059003582535,7.1871127633209415,50.16578251725288,3.8706664162707343,96.91469900548512,1.9382939801097023,4.035,50.0,12.364817244036917
resnet18,FP16,16,MAXN,default,inference,128,64,49.35419844137814,21.291026606363697,2.67665227825813,45.85583725978207,2.318075091157258,8645.222185338038,726.2658459659691,2.973977695167286,50.41203262928612,3.9370560522336118,86.0012100348523,1.720024200697046,4.035,50.0,12.364817244036917
resnet18,FP16,16,MAXN,default,inference,128,64,47.94005105607401,20.68097415780469,2.599958077152564,44.541928526386755,2.318075091157258,8397.510364766373,705.4561280586189,2.973977695167286,50.41203262928612,3.9370560522336118,83.53701468482078,1.6707402936964155,4.035,50.0,12.364817244036917
resnet18,FP16,16,MAXN,default,inference,128,64,50.06179712232563,21.59627930660916,2.715027850778069,46.513279402162425,2.318075091157258,8769.170056198695,736.6784303225594,2.973977695167286,50.41203262928612,3.9370560522336118,87.23422251813338,1.7446844503626675,4.035,50.0,12.364817244036917
resnet18,FP16,16,MAXN,default,train,128,64,44.82109123504483,38.539007075577345,26.379576318753212,42.935432380386814,1.1630058643479821,3650.713405639785,921.7299193006628,10.161090458488228,57.32689520405088,6.186238081203308,155.49626728076407,3.1099253456152813,4.035,50.0,12.364817244036917
resnet18,FP16,16,MAXN,default,train,128,64,44.92503581822903,38.628382878718696,26.440753188603374,43.0350039325208,1.163005864347982,3659.1797743251027,923.8675029611679,10.161090458488228,57.32689520405088,6.186238081203308,155.85687864126032,3.1171375728252064,4.035,50.0,12.364817244036917
resnet18,FP16,16,MAXN,default,train,128,64,45.208784379642,38.872361494916,26.60775418355633,43.306814966921785,1.1630058643479821,3682.291319547173,929.7026919627336,10.161090458488228,57.32689520405088,6.186238081203308,156.84127774735586,3.136825554947117,4.035,50.0,12.364817244036917
resnet18,INT8,1,7W,default,inference,128,64,4.890078024132403,3.378174663262732,2.3480196337331183,4.660979038236557,1.447550381959657,490.68589342239454,88.7577558589744,5.210420841683367,40.635001821265604,1.1237043988732174,8.43373168304242,0.16867463366084842,2.495,50.0,20.0
resnet18,INT8,1,7W,default,inference,128,64,4.895517202506079,3.3819321686604464,2.350631309364825,4.666163392404288,1.4475503819596567,491.2316777813763,88.85648010504596,5.210420841683367,40.635001821265604,1.1237043988732174,8.443112427225524,0.16886224854451048,2.495,50.0,20.0
resnet18,INT8,1,7W,default,inference,128,64,4.821523691818533,3.330815805727796,2.3151025887583625,4.595636459995806,1.447550381959657,483.8069349204237,87.51345491723868,5.210420841683367,40.635001821265604,1.1237043988732174,8.3154986320375,0.16630997264074998,2.495,50.0,20.0
resnet18,INT8,1,7W,default,train,128,64,4.622537842711429,4.013802004683508,3.449272394505357,4.315330183631657,1.1516606542419425,186.01234707002368,85.69512815316324,26.853707414829657,41.676386820710626,1.7429630503442648,10.013888026116899,0.20027776052233798,2.495,50.0,20.0
resnet18,INT8,1,7W,default,train,128,64,4.7454669851052165,4.120542772409659,3.5410003828457177,4.430089620259373,1.1516606542419427,190.95905363642373,87.97405565351956,26.853707414829657,41.676386820710626,1.7429630503442648,10.280191669043033,0.20560383338086066,2.495,50.0,20.0
resnet18,INT8,1,7W,default,train,128,64,4.685086819078233,4.068113989847206,3.495945556484283,4.373722239003692,1.1516606542419425,188.52933715138383,86.8546951979315,26.853707414829657,41.676386820710626,1.7429630503442648,10.149389014274954,0.20298778028549908,2.495,50.0,20.0
resnet18,INT8,1,15W,default,inference,128,64,10.096912619231984,5.37181311767772,1.9959283749843257,9.47445101576065,1.8796098073488015,1483.486654729004,188.1695370880669,4.809619238476953,42.951483756174405,2.391812100732192,13.416067520138519,0.2683213504027704,2.495,50.0,20.0
resnet18,INT8,1,15W,default,inference,128,64,10.446353390087898,5.557724453897444,2.065004812131978,9.802349215065444,1.8796098073488015,1534.8281627455797,194.6818355075271,4.809619238476953,42.951483756174405,2.391812100732192,13.880379845389562,0.27760759690779124,2.495,50.0,20.0
resnet18,INT8,1,15W,default,inference,128,64,10.274458768853926,5.466272163873255,2.0310251824207564,9.64105167489936,1.8796098073488015,1509.5725835168773,191.47834821142865,4.809619238476953,42.951483756174405,2.391812100732192,13.651978359530311,0.27303956719060624,2.495,50.0,20.0
resnet18,INT8,1,15W,default,train,128,64,9.489836807376998,8.28824734217129,6.368730478555649,9.16986664089,1.144975097339569,612.4464169138374,245.3992215394246,20.440881763527052,45.46970492227225,3.8074036663715245,20.677385838274894,0.4135477167654979,2.495,50.0,20.0
resnet18,INT8,1,15W,default,train,128,64,9.487279456357289,8.286013799253501,6.3670142130693,9.167395516435421,1.144975097339569,612.2813729304055,245.33309058668289,20.440881763527052,45.46970492227225,3.8074036663715245,20.671813631414885,0.4134362726282977,2.495,50.0,20.0
resnet18,INT8,1,15W,default,train,128,64,9.74141657342871,8.507972440678916,6.5375683370313515,9.412963856476171,1.1449750973395687,628.6826419842852,251.9048633114905,20.440881763527052,45.46970492227225,3.8074036663715245,21.225552471415558,0.42451104942831114,2.495,50.0,20.0
resnet18,INT8,1,25W,default,inference,128,64,17.159204590774298,8.39058689188305,2.0143468779668137,16.43499119105834,2.04505415555304,2881.375166551375,268.09602215777784,4.809619238476953,45.91009141219517,3.979968625043866,20.965251685837572,0.41930503371675143,2.495,50.0,20.0
resnet18,INT8,1,25W,default,inference,128,64,17.487604691281984,8.551169485559585,2.0528982987906734,16.749530989825494,2.04505415555304,2936.5201407423456,273.22695699549473,4.809619238476953,45.91009141219517,3.979968625043866,21.36649352221615,0.42732987044432297,2.495,50.0,20.0
resnet18,INT8,1,25W,default,inference,128,64,17.03224949538861,8.328507804617333,1.9994434132590362,16.31339430331883,2.0450541555530406,2860.0568556019184,266.11247123701605,4.809619238476953,45.91009141219517,3.979968625043866,20.810136947652595,0.4162027389530519,2.495,50.0,20.0
resnet18,INT8,1,25W,default,train,128,64,16.173104569887517,14.134646343151596,10.280809654987083,15.648438057890948,1.1442171369023024,1149.6867861719293,367.0851439757169,14.428857715430862,50.235775106471955,6.273077767274943,35.26070321897177,0.7052140643794353,2.495,50.0,20.0
resnet18,INT8,1,25W,default,train,128,64,16.287308766576952,14.234456241995288,10.353406205815723,15.758937392766532,1.1442171369023022,1157.8051443567695,369.6772662119404,14.428857715430862,50.235775106471955,6.273077767274943,35.50969191921952,0.7101938383843904,2.495,50.0,20.0
resnet18,INT8,1,25W,default,train,128,64,16.207428680138822,14.164644242277834,10.302628573089391,15.681648670660982,1.1442171369023022,1152.1267614922212,367.8642071975607,14.428857715430862,50.235775106471955,6.273077767274943,35.335536857720385,0.7067107371544077,2.495,50.0,20.0
resnet18,INT8,1,MAXN,default,inference,128,64,25.81976388038459,11.817545663417713,1.9053878437489211,24.747278359530657,2.184866859479292,4434.5632133320105,407.71278770861954,4.809619238476953,50.49142852309941,6.389709736037092,29.53433193958931,0.5906866387917862,2.495,50.0,20.0
resnet18,INT8,1,MAXN,default,inference,128,64,27.767837857729763,12.70916703105082,2.0491473487681366,26.614434434452942,2.184866859479292,4769.14633488206,438.4742879161955,4.809619238476953,50.49142852309941,6.389709736037092,31.76266616279644,0.6352533232559288,2.495,50.0,20.0
resnet18,INT8,1,MAXN,default,inference,128,64,27.28593250356722,12.48860194166254,2.0135848003299457,26.152546169414673,2.184866859479292,4686.3787400358315,430.8646530540199,4.809619238476953,50.49142852309941,6.389709736037092,31.211431350610006,0.6242286270122002,2.495,50.0,20.0
resnet18,INT8,1,MAXN,default,train,128,64,26.13987752397825,22.044068483951925,15.438890703294751,24.584509390151442,1.1858009578861575,1766.6725257277496,612.8308241790401,12.424849699398797,57.31927342021761,10.023750138141967,54.994602399106796,1.099892047982136,2.495,50.0,20.0
resnet18,INT8,1,MAXN,default,train,128,64,26.112638545382673,22.021097530509504,15.422802654947137,24.558891178113274,1.1858009578861577,1764.8315700817438,612.1922257124935,12.424849699398797,57.31927342021761,10.023750138141967,54.93729544362289,1.0987459088724578,2.495,50.0,20.0
resnet18,INT8,1,MAXN,default,train,128,64,26.118615608375958,22.02613805856232,15.426332863617601,24.564512595472596,1.185800957886158,1765.2355319199385,612.332353700353,12.424849699398797,57.31927342021761,10.023750138141967,54.949870338150546,1.0989974067630108,2.495,50.0,20.0
resnet18,INT8,2,7W,default,inference,128,64,5.219427761430575,3.6436624647522025,2.496599480691734,5.009475345244236,1.4324674175837901,527.5030421469826,94.72584319835354,4.66786355475763,40.59562732275784,1.022502265485633,10.152264246939556,0.20304528493879112,2.785,50.0,17.905223175104137
resnet18,INT8,2,7W,default,inference,128,64,5.149067611377608,3.5945443143570985,2.462944236838817,4.941945444824383,1.43246741758379,520.3920723442922,93.44889774648216,4.66786355475763,40.59562732275784,1.022502265485633,10.015407321536633,0.20030814643073266,2.785,50.0,17.905223175104137
resnet18,INT8,2,7W,default,inference,128,64,4.989047346700405,3.482834782459251,2.3864020318397468,4.78836202394374,1.43246741758379,504.219575993992,90.54473752179562,4.66786355475763,40.59562732275784,1.022502265485633,9.704153274900897,0.19408306549801793,2.785,50.0,17.905223175104137
resnet18,INT8,2,7W,default,train,128,64,5.164978578997892,4.497915095065199,3.8654059034071,4.825658684616168,1.1483050412989229,231.77233741289905,92.02136279313423,26.570915619389584,41.80132899606026,1.5871269608361125,12.526385183168335,0.2505277036633667,2.785,50.0,17.905223175104137
resnet18,INT8,2,7W,default,train,128,64,5.093047581211081,4.435274076172306,3.81157363687773,4.75845328601597,1.1483050412989226,228.5445185101678,90.73981082884767,26.570915619389584,41.80132899606026,1.5871269608361125,12.351934239934794,0.24703868479869587,2.785,50.0,17.905223175104137
resnet18,INT8,2,7W,default,train,128,64,5.28807798825428,4.605116060687663,3.9575319743999997,4.940670920245702,1.1483050412989229,237.29627858344207,94.21455202432746,26.570915619389584,41.80132899606026,1.5871269608361125,12.82493252321658,0.2564986504643316,2.785,50.0,17.905223175104137
resnet18,INT8,2,15W,default,inference,128,64,11.01777997849479,5.966347246748993,2.241966798101878,10.611803762707968,1.8466541625612347,1703.3528589781824,187.21916472245977,4.308797127468582,42.8859337044682,2.1599617107059492,16.63288103371184,0.3326576206742368,2.785,50.0,17.905223175104137
resnet18,INT8,2,15W,default,inference,128,64,11.100282033808382,6.011023752499894,2.2587548324562823,10.69126583426111,1.8466541625612345,1716.107707238384,188.62107744116042,4.308797127468582,42.8859337044682,2.1599617107059492,16.75742943400175,0.335148588680035,2.785,50.0,17.905223175104137
resnet18,INT8,2,15W,default,inference,128,64,10.89347798023798,5.899035239564925,2.2166730498537346,10.49208196617651,1.846654162561235,1684.1357240816149,185.1069682243997,4.308797127468582,42.8859337044682,2.1599617107059492,16.445229768820575,0.3289045953764115,2.785,50.0,17.905223175104137
resnet18,INT8,2,15W,default,train,128,64,10.466550280188947,9.116591800806551,7.002510393088807,10.054489099018397,1.1480771003987438,678.8157400990306,226.57828805703116,20.46678635547576,45.52562176099517,3.3986276578487975,25.38743537348657,0.5077487074697314,2.785,50.0,17.905223175104137
